epoch,loss,lr,mae,rmse,val_loss,val_mae,val_rmse
18,0.11743700504302979,0.001,0.07865101099014282,0.1052570641040802,0.11034480482339859,0.07585673034191132,0.10066134482622147
19,0.1046743392944336,0.001,0.07612849026918411,0.10005960613489151,0.09836206585168839,0.07678544521331787,0.09801682084798813
20,0.09103323519229889,0.001,0.06362242996692657,0.08573215454816818,0.09966452419757843,0.11891856789588928,0.14571262896060944
21,0.08472178876399994,0.001,0.07995326817035675,0.10160601884126663,0.13562741875648499,0.2076665610074997,0.25523966550827026
22,0.07857103645801544,0.001,0.0780785009264946,0.10626868903636932,0.07634419202804565,0.09106049686670303,0.11210188269615173
23,0.0682269036769867,0.001,0.06814765930175781,0.08847994357347488,0.08167923986911774,0.12541301548480988,0.15781386196613312
24,0.06306102871894836,0.001,0.07056663930416107,0.0947868749499321,0.06338172405958176,0.08880632370710373,0.10984796285629272
25,0.058688580989837646,0.001,0.07217221707105637,0.09639202058315277,0.056418526917696,0.07767529040575027,0.09774719178676605
26,0.05671607330441475,0.001,0.08329512923955917,0.11015258729457855,0.0684003084897995,0.13271041214466095,0.16107286512851715
27,0.05252733454108238,0.001,0.0845196321606636,0.10814519226551056,0.049421247094869614,0.08091840147972107,0.10138843208551407
28,0.048047810792922974,0.001,0.07706930488348007,0.10218413919210434,0.07975888252258301,0.17204827070236206,0.21003691852092743
29,0.04379227012395859,0.001,0.07541610300540924,0.1001066192984581,0.05043599382042885,0.11163493245840073,0.13579058647155762
30,0.04113944619894028,0.001,0.0737367793917656,0.10117429494857788,0.03738989308476448,0.0660230740904808,0.08787472546100616
31,0.03650880232453346,0.001,0.06752714514732361,0.08984804898500443,0.035599980503320694,0.07004083693027496,0.09310322254896164
32,0.03415210545063019,0.001,0.06652891635894775,0.09023492783308029,0.036008987575769424,0.0818004235625267,0.10421931743621826
33,0.03598305210471153,0.001,0.08297137916088104,0.1080925464630127,0.031687572598457336,0.0707707479596138,0.09002131968736649
34,0.03249967470765114,0.001,0.07459045201539993,0.09806002676486969,0.030970683321356773,0.07309090346097946,0.09537613391876221
35,0.029741941019892693,0.001,0.07063108682632446,0.09480712562799454,0.026990845799446106,0.06309807300567627,0.08504805713891983
36,0.029582636430859566,0.001,0.07646113634109497,0.10131920874118805,0.03289518505334854,0.09426848590373993,0.11828028410673141
37,0.0288395993411541,0.001,0.07510180026292801,0.10259272158145905,0.023756511509418488,0.05398360267281532,0.07900964468717575
38,0.023508796468377113,0.001,0.0608944445848465,0.08304049074649811,0.023757269605994225,0.06755028665065765,0.08983252197504044
39,0.02402537874877453,0.001,0.06666889041662216,0.09207344055175781,0.0369868129491806,0.11463043093681335,0.14662426710128784
40,0.024738134816288948,0.001,0.07280506193637848,0.09886274486780167,0.02529068849980831,0.0810043215751648,0.1045236587524414
41,0.027348875999450684,0.001,0.08710825443267822,0.11403152346611023,0.10206536948680878,0.2750319540500641,0.29572832584381104
42,0.022826457396149635,0.001,0.06991133093833923,0.0924687385559082,0.035069383680820465,0.12014184892177582,0.14728863537311554
43,0.021187016740441322,0.001,0.06942258775234222,0.09277985990047455,0.019970914348959923,0.06825800985097885,0.08936962485313416
44,0.021857190877199173,0.001,0.07079976797103882,0.09773600846529007,0.01982862874865532,0.0626111552119255,0.0869358479976654
45,0.018702035769820213,0.001,0.06246941164135933,0.08558531850576401,0.020963899791240692,0.07853780686855316,0.10173480212688446
46,0.020092111080884933,0.001,0.072116918861866,0.09609904885292053,0.01839393936097622,0.061933208256959915,0.08659468591213226
47,0.02066502906382084,0.001,0.07450153678655624,0.09966470301151276,0.03570060059428215,0.13375651836395264,0.15789945423603058
48,0.02150796540081501,0.001,0.0796470120549202,0.10559556633234024,0.018642563372850418,0.07205594331026077,0.09339957684278488
49,0.020923791453242302,0.001,0.07904013991355896,0.10561895370483398,0.04085073247551918,0.14985570311546326,0.17596974968910217
50,0.01804894395172596,0.001,0.06836053729057312,0.09193804860115051,0.021655991673469543,0.09294728189706802,0.11254354566335678
51,0.01825663447380066,0.001,0.07636746019124985,0.09711545705795288,0.032116085290908813,0.12554143369197845,0.1525268256664276
52,0.01766609214246273,0.001,0.06872210651636124,0.09480193257331848,0.031005077064037323,0.12527704238891602,0.15055054426193237
53,0.017920183017849922,0.001,0.0716293454170227,0.09772581607103348,0.01652265340089798,0.06687013059854507,0.08669732511043549
54,0.01894679106771946,0.001,0.07696155458688736,0.10029751062393188,0.017714712768793106,0.07482278347015381,0.09698385000228882
55,0.01974889449775219,0.001,0.08026957511901855,0.10807941854000092,0.03060421347618103,0.12103713303804398,0.14974306523799896
56,0.018970735371112823,0.001,0.0761159285902977,0.10226385295391083,0.02395738661289215,0.1028769314289093,0.12439426779747009
57,0.017890900373458862,0.001,0.07517780363559723,0.10018379241228104,0.01917283982038498,0.08712561428546906,0.10804851353168488
58,0.017559077590703964,0.001,0.07467948645353317,0.10065852850675583,0.018812617287039757,0.08262035250663757,0.10810192674398422
59,0.01461859606206417,0.001,0.06520233303308487,0.08770884573459625,0.013778979890048504,0.06310701370239258,0.08310768008232117
60,0.015412218868732452,0.001,0.06801771372556686,0.09401766210794449,0.016275206580758095,0.07542397826910019,0.09703777730464935
61,0.015926558524370193,0.001,0.06805448234081268,0.09477873146533966,0.023660778999328613,0.10891243815422058,0.13103465735912323
62,0.015402626246213913,0.001,0.07074462622404099,0.09503615647554398,0.020140390843153,0.08850229531526566,0.11786770820617676
63,0.015874207019805908,0.001,0.0727217048406601,0.09852764010429382,0.012670844793319702,0.05680202320218086,0.08010083436965942
64,0.016002265736460686,0.001,0.07318893074989319,0.09845375269651413,0.04053705185651779,0.15439681708812714,0.18570059537887573
65,0.01818850263953209,0.001,0.07879166305065155,0.10689615458250046,0.01750587485730648,0.08276291191577911,0.10390463471412659
66,0.020632879808545113,0.001,0.08630283921957016,0.11737927049398422,0.013569612987339497,0.05957910418510437,0.08304206281900406
67,0.019773520529270172,0.001,0.08542424440383911,0.1151442602276802,0.016740405932068825,0.08163825422525406,0.1007378101348877
68,0.014923426322638988,0.001,0.06824518740177155,0.09264826029539108,0.012374771758913994,0.058385077863931656,0.08037926256656647
69,0.015270817093551159,0.001,0.07199344784021378,0.09655101597309113,0.012315160594880581,0.05682126805186272,0.07950032502412796
70,0.015519260428845882,0.001,0.07226435095071793,0.09597106277942657,0.01363830454647541,0.06342819333076477,0.08677896112203598
71,0.015065624378621578,0.001,0.07363709062337875,0.09713403880596161,0.03963128849864006,0.14670570194721222,0.18434873223304749
72,0.016906803473830223,0.001,0.08458462357521057,0.10678744316101074,0.06137720122933388,0.18830397725105286,0.23616760969161987
73,0.01641799695789814,0.001,0.07801076024770737,0.10243886709213257,0.012154588475823402,0.055594902485609055,0.07879988849163055
74,0.015021131373941898,0.001,0.07278294116258621,0.09844662994146347,0.015156958252191544,0.07676444202661514,0.10089777410030365
75,0.01677456870675087,0.001,0.07478907704353333,0.1033603772521019,0.014912150800228119,0.06879866868257523,0.09326867014169693
76,0.015231176279485226,0.001,0.07169811427593231,0.09804888069629669,0.013714546337723732,0.06708566844463348,0.09165169298648834
77,0.011877155862748623,0.001,0.06283803284168243,0.08447780460119247,0.01932646334171295,0.0946870893239975,0.12191406637430191
78,0.014623305760324001,0.001,0.07487121969461441,0.09862668812274933,0.05375402420759201,0.20242533087730408,0.22071333229541779
79,0.01578548550605774,0.001,0.08091235160827637,0.1044299453496933,0.020508456975221634,0.10151897370815277,0.12474872171878815
80,0.015092579647898674,0.001,0.07454384863376617,0.09921504557132721,0.04369194805622101,0.15459248423576355,0.1964050978422165
81,0.016485584899783134,0.001,0.07675959169864655,0.10712505131959915,0.033690646290779114,0.1418399214744568,0.16876769065856934
82,0.011909814551472664,0.001,0.06203236058354378,0.08396562933921814,0.012597382999956608,0.06917502731084824,0.09091253578662872
83,0.014924156479537487,0.001,0.07688342779874802,0.10199548304080963,0.014589007012546062,0.07290017604827881,0.09703633189201355
84,0.01310751773416996,0.0005,0.06839580088853836,0.09078577160835266,0.016070963814854622,0.08583374321460724,0.10915141552686691
85,0.012786779552698135,0.0005,0.07151830196380615,0.09425265341997147,0.01987098529934883,0.10246971994638443,0.12747012078762054
86,0.01028465200215578,0.0005,0.060012128204107285,0.08188386261463165,0.02510003000497818,0.11708326637744904,0.146860271692276
87,0.009877144359052181,0.0005,0.06066134199500084,0.08064287900924683,0.04101378470659256,0.15304212272167206,0.19430062174797058
88,0.010040365159511566,0.0005,0.0599634163081646,0.08255835622549057,0.038967590779066086,0.1579740047454834,0.18900075554847717
89,0.013828141614794731,0.0005,0.07506908476352692,0.10113721340894699,0.01171689573675394,0.06679024547338486,0.08918759226799011
90,0.010675838217139244,0.0005,0.061581090092659,0.08425053209066391,0.012690198607742786,0.07568363100290298,0.0965665951371193
91,0.010356205515563488,0.0005,0.06300940364599228,0.08398459851741791,0.008811810053884983,0.052062515169382095,0.07400792837142944
92,0.012250942178070545,0.0005,0.06936706602573395,0.09401539713144302,0.014345075935125351,0.08538507670164108,0.10486680269241333
93,0.011651786044239998,0.0005,0.06639937311410904,0.0910915806889534,0.009829643182456493,0.05868825688958168,0.08066390454769135
94,0.011527073569595814,0.0005,0.06527239829301834,0.09097621589899063,0.026965707540512085,0.12579046189785004,0.15392419695854187
95,0.010906657204031944,0.0005,0.06200327351689339,0.0871114432811737,0.02930476702749729,0.1249161809682846,0.16125927865505219
96,0.011281304061412811,0.0005,0.06523299217224121,0.08828872442245483,0.01133663859218359,0.07136236131191254,0.08835151046514511
97,0.011202064342796803,0.0005,0.06469359993934631,0.08813180774450302,0.02274712733924389,0.11077488213777542,0.13926513493061066
98,0.011614881455898285,0.0005,0.06688942760229111,0.09046042710542679,0.015539802610874176,0.08493338525295258,0.10842003673315048
99,0.012844699434936047,0.0005,0.07127246260643005,0.09613209217786789,0.025251926854252815,0.12514175474643707,0.1481018215417862
100,0.013044841587543488,0.0005,0.07238030433654785,0.09708267450332642,0.012566938996315002,0.07238148897886276,0.0929180309176445
101,0.012944997288286686,0.0005,0.07046372443437576,0.09575756639242172,0.014300540089607239,0.07825105637311935,0.10303688794374466
102,0.011557028628885746,0.00025,0.06370541453361511,0.08936440944671631,0.013717004097998142,0.08021444827318192,0.10205763578414917
103,0.01001096423715353,0.00025,0.061511196196079254,0.08315066993236542,0.02361125685274601,0.11368963867425919,0.14406991004943848
104,0.008243482559919357,0.00025,0.055599234998226166,0.07441415637731552,0.03782222419977188,0.1546771377325058,0.18770642578601837
105,0.00962612684816122,0.00025,0.06307584047317505,0.08405102044343948,0.016301849856972694,0.09213489294052124,0.11703764647245407
106,0.008791468106210232,0.00025,0.05900375172495842,0.07839198410511017,0.033566854894161224,0.1392635554075241,0.17577725648880005
107,0.00932809803634882,0.00025,0.059233181178569794,0.0815039724111557,0.02171728014945984,0.1131678968667984,0.13812798261642456
108,0.009074672125279903,0.00025,0.060189131647348404,0.08045012503862381,0.010078453458845615,0.06524230539798737,0.08691402524709702
109,0.008957169950008392,0.00025,0.06038208305835724,0.08031649142503738,0.020366506651043892,0.10570788383483887,0.133626788854599
110,0.008849029429256916,0.00025,0.058253802359104156,0.07943017780780792,0.0264285821467638,0.12181764841079712,0.15461237728595734
111,0.009248854592442513,0.00025,0.06213904544711113,0.08179139345884323,0.013210196048021317,0.08170460909605026,0.10288781672716141
