epoch,loss,lr,mae,rmse,val_loss,val_mae,val_rmse
31,0.07204689085483551,0.001,0.09285541623830795,0.12256194651126862,0.06610270589590073,0.08000554889440536,0.1037224680185318
32,0.07100512832403183,0.001,0.10127060860395432,0.13087475299835205,0.0701439306139946,0.11001107096672058,0.13352292776107788
33,0.06691815704107285,0.001,0.09767696261405945,0.1263584941625595,0.06902363151311874,0.11089367419481277,0.13972803950309753
34,0.06243428587913513,0.001,0.09182257205247879,0.11922316998243332,0.06475216895341873,0.11075859516859055,0.13388539850711823
35,0.060160405933856964,0.001,0.09322933852672577,0.12051796168088913,0.062227632850408554,0.11095921695232391,0.13371214270591736
36,0.057045720517635345,0.001,0.09013212472200394,0.11761355400085449,0.055725425481796265,0.09352638572454453,0.11717908084392548
37,0.05482829734683037,0.001,0.09053527563810349,0.1178988516330719,0.051054321229457855,0.08459795266389847,0.10612868517637253
38,0.05132666975259781,0.001,0.08744596689939499,0.11193292587995529,0.05869045853614807,0.11954222619533539,0.14475634694099426
39,0.04903975501656532,0.001,0.0850202888250351,0.11069948226213455,0.04900757223367691,0.09294739365577698,0.11503120511770248
40,0.048067063093185425,0.001,0.08789795637130737,0.11486495286226273,0.049094781279563904,0.09661781042814255,0.12328136712312698
41,0.04909563809633255,0.001,0.09807253628969193,0.1264031082391739,0.04703252762556076,0.09344711899757385,0.12146423757076263
42,0.04581591486930847,0.001,0.09295602887868881,0.11956287175416946,0.04700913652777672,0.10548050701618195,0.12779450416564941
43,0.04263344779610634,0.001,0.0853877142071724,0.11278016865253448,0.04630772024393082,0.10432780534029007,0.1311776489019394
44,0.04159480705857277,0.001,0.08723614364862442,0.1148061752319336,0.04111817851662636,0.08971592783927917,0.11587996035814285
45,0.04062582552433014,0.001,0.08888065814971924,0.11656114459037781,0.044318970292806625,0.10615833103656769,0.13403955101966858
46,0.038307368755340576,0.001,0.08558309823274612,0.1122698038816452,0.044908128678798676,0.10943999141454697,0.14102108776569366
47,0.03869214653968811,0.001,0.09137645363807678,0.11931046098470688,0.0351577028632164,0.08286725729703903,0.10639405250549316
48,0.03573693707585335,0.001,0.08493814617395401,0.11125994473695755,0.05346022918820381,0.14220140874385834,0.17508448660373688
49,0.03657832741737366,0.001,0.09152914583683014,0.11941327154636383,0.05200850963592529,0.14351849257946014,0.17397540807724
50,0.03528105095028877,0.001,0.0905725508928299,0.11831922084093094,0.03961539641022682,0.1027509942650795,0.13716967403888702
51,0.03356784209609032,0.001,0.08893836289644241,0.11515847593545914,0.03672034293413162,0.098185233771801,0.13027065992355347
52,0.033457063138484955,0.001,0.08800714462995529,0.11908379942178726,0.05200810357928276,0.14608602225780487,0.18228839337825775
53,0.030869288370013237,0.001,0.08526735007762909,0.11158092319965363,0.04412538558244705,0.13210643827915192,0.16181829571723938
54,0.031375180929899216,0.001,0.08835078030824661,0.11751391738653183,0.0305041316896677,0.09275177121162415,0.11573820561170578
55,0.03062284365296364,0.001,0.09029554575681686,0.11750313639640808,0.02852245792746544,0.08734981715679169,0.10979682207107544
56,0.028321174904704094,0.001,0.08404018729925156,0.11073897778987885,0.028357019647955894,0.08792335540056229,0.11310549825429916
57,0.026125475764274597,0.001,0.08017473667860031,0.10476894676685333,0.03730752319097519,0.12860921025276184,0.15028099715709686
58,0.02675188146531582,0.001,0.08628593385219574,0.11126098036766052,0.04181293770670891,0.14009331166744232,0.16679160296916962
59,0.025473421439528465,0.001,0.08311277627944946,0.10838235914707184,0.03673896938562393,0.12685111165046692,0.15267148613929749
60,0.02513188123703003,0.001,0.08239776641130447,0.10964659601449966,0.028085170313715935,0.10336147993803024,0.12383615970611572
61,0.02303384430706501,0.001,0.07825999706983566,0.10284974426031113,0.03319563716650009,0.1205490455031395,0.14512507617473602
62,0.024052800610661507,0.001,0.08428732305765152,0.11052025854587555,0.035187989473342896,0.12148509919643402,0.1537059098482132
63,0.022739991545677185,0.001,0.08042129129171371,0.10686466097831726,0.04904041811823845,0.16606803238391876,0.19492478668689728
64,0.0238760095089674,0.001,0.0857192724943161,0.11395568400621414,0.030520392581820488,0.11712189018726349,0.14075331389904022
65,0.022610897198319435,0.001,0.0823792815208435,0.10990671068429947,0.03919824957847595,0.14418818056583405,0.1700512021780014
66,0.021945016458630562,0.001,0.08394522219896317,0.10915759205818176,0.04099368676543236,0.15423135459423065,0.1767985075712204
67,0.020595941692590714,0.001,0.07997619360685349,0.105253666639328,0.027116963639855385,0.112813800573349,0.1336081624031067
68,0.021639950573444366,0.001,0.08403296023607254,0.11210499703884125,0.030482182279229164,0.12166688591241837,0.14674590528011322
69,0.02139345370233059,0.001,0.08403072506189346,0.11206343024969101,0.025583267211914062,0.10995795577764511,0.12991763651371002
70,0.02033868432044983,0.001,0.08229311555624008,0.10824595391750336,0.024226514622569084,0.1039632111787796,0.125615194439888
71,0.020680690184235573,0.001,0.08497477322816849,0.11153849959373474,0.020456021651625633,0.0886356458067894,0.1113801822066307
72,0.021705184131860733,0.001,0.08868041634559631,0.1168942078948021,0.02968333102762699,0.12312914431095123,0.14727239310741425
73,0.022517455741763115,0.001,0.09213162958621979,0.12107325345277786,0.029853520914912224,0.12318380922079086,0.14880019426345825
74,0.01892002858221531,0.001,0.08124551922082901,0.10620082914829254,0.03753992170095444,0.1484413892030716,0.17341190576553345
75,0.018909715116024017,0.001,0.08350721001625061,0.1079564318060875,0.02239442616701126,0.1023869514465332,0.12405619025230408
76,0.017732148990035057,0.001,0.07818169891834259,0.10449953377246857,0.01754504255950451,0.08302067965269089,0.10457853972911835
77,0.017477810382843018,0.001,0.07952669262886047,0.10503417253494263,0.04557175189256668,0.17246972024440765,0.1981024146080017
78,0.01947770267724991,0.001,0.08715419471263885,0.11502163112163544,0.021331941708922386,0.09848102182149887,0.12284022569656372
79,0.020594343543052673,0.001,0.09190162271261215,0.11940442770719528,0.021914411336183548,0.10272783786058426,0.12472108006477356
80,0.01789962127804756,0.001,0.08313345164060593,0.10780150443315506,0.039689987897872925,0.15095561742782593,0.18320880830287933
81,0.018260927870869637,0.001,0.08296679705381393,0.11041171848773956,0.019429722800850868,0.08998454362154007,0.11594977229833603
82,0.01700052060186863,0.001,0.0802592784166336,0.10551392287015915,0.018481267616152763,0.0912986770272255,0.11297733336687088
83,0.016157815232872963,0.001,0.0772196501493454,0.10301708430051804,0.02261023037135601,0.10389287024736404,0.13144516944885254
84,0.01664181798696518,0.001,0.0797746405005455,0.1065245270729065,0.0199687909334898,0.09732614457607269,0.12127214670181274
85,0.017421456053853035,0.001,0.08170869946479797,0.11022598296403885,0.027830950915813446,0.12477638572454453,0.15036730468273163
86,0.01767292246222496,0.001,0.08388898521661758,0.11176560819149017,0.02981060929596424,0.13051767647266388,0.1564631462097168
87,0.015028787776827812,0.0005,0.07584704458713531,0.09867594391107559,0.02329302951693535,0.10854624956846237,0.1346718817949295
88,0.016266249120235443,0.0005,0.08115047216415405,0.10602422803640366,0.02264932170510292,0.10936523228883743,0.13321323692798615
89,0.014748661778867245,0.0005,0.07313115149736404,0.09981030970811844,0.01979699544608593,0.09592101722955704,0.12299439311027527
90,0.014541294425725937,0.0005,0.07658988237380981,0.09976466000080109,0.0196036659181118,0.09634510427713394,0.12287458777427673
91,0.015335665084421635,0.0005,0.07887443155050278,0.10451385378837585,0.01700587384402752,0.0891922265291214,0.11255131661891937
92,0.014487270265817642,0.0005,0.07659531384706497,0.10103574395179749,0.023346291854977608,0.11672303825616837,0.1383982002735138
93,0.013890448026359081,0.0005,0.07511694729328156,0.09881238639354706,0.015762215480208397,0.0841527208685875,0.10818835347890854
94,0.015555735677480698,0.0005,0.08000916242599487,0.10749061405658722,0.016201825812458992,0.08690258115530014,0.11054306477308273
95,0.013168944977223873,0.0005,0.0728885605931282,0.09600048512220383,0.016237223520874977,0.08664578199386597,0.11103849112987518
96,0.012975589372217655,0.0005,0.07361142337322235,0.0955703854560852,0.018167546018958092,0.08856561779975891,0.11986780166625977
97,0.013458332978188992,0.0005,0.07477086782455444,0.09851695597171783,0.017764048650860786,0.09497557580471039,0.11866378039121628
98,0.01434557605534792,0.0005,0.07813883572816849,0.10321131348609924,0.021485764533281326,0.1091490238904953,0.13340111076831818
99,0.013691393658518791,0.0005,0.0754295140504837,0.10030949860811234,0.04035875201225281,0.16276764869689941,0.19179576635360718
100,0.014763407409191132,0.0005,0.07946956902742386,0.10586850345134735,0.029125232249498367,0.13277208805084229,0.15995103120803833
101,0.013738694600760937,0.0005,0.07707890123128891,0.10117834061384201,0.014588623307645321,0.08045047521591187,0.10544844716787338
102,0.013007192872464657,0.0005,0.07515653222799301,0.09788212180137634,0.016832884401082993,0.09341650456190109,0.11601022630929947
103,0.012737761251628399,0.0005,0.07284849137067795,0.09694475680589676,0.014227532781660557,0.0809447169303894,0.1045229360461235
104,0.011951500549912453,0.0005,0.06989960372447968,0.09327342361211777,0.010681712068617344,0.0628192350268364,0.08670011907815933
105,0.012383144348859787,0.0005,0.0717601329088211,0.09623078256845474,0.01324146892875433,0.07540471851825714,0.10077254474163055
106,0.012075474485754967,0.0005,0.07224664837121964,0.0948968157172203,0.015159133821725845,0.08432787656784058,0.1099366694688797
107,0.01340480800718069,0.0005,0.07585815340280533,0.1016128733754158,0.017062146216630936,0.09607037901878357,0.11828424781560898
108,0.013903744518756866,0.0005,0.0774366557598114,0.10407749563455582,0.01903177984058857,0.10323309898376465,0.12618155777454376
109,0.013962836936116219,0.0005,0.07793852686882019,0.10418935120105743,0.02201535366475582,0.11296898126602173,0.13755802810192108
110,0.013615690171718597,0.0005,0.07645007967948914,0.10243232548236847,0.019395386800169945,0.09534082561731339,0.12734679877758026
111,0.013204650953412056,0.0005,0.07556848973035812,0.09973377734422684,0.024629509076476097,0.12290052324533463,0.14585089683532715
112,0.01393628679215908,0.0005,0.0778297409415245,0.10222291946411133,0.02554226666688919,0.12194710969924927,0.14826075732707977
113,0.016447747126221657,0.0005,0.08514328300952911,0.11342595517635345,0.020388441160321236,0.10329398512840271,0.129246324300766
114,0.014222205616533756,0.0005,0.07702135294675827,0.10284917056560516,0.016295835375785828,0.09252390265464783,0.1127784252166748
115,0.012276597321033478,0.00025,0.07095938920974731,0.0936090350151062,0.01554093323647976,0.09091214835643768,0.11000488698482513
116,0.012537170201539993,0.00025,0.07239807397127151,0.09583363682031631,0.014308352954685688,0.0843343585729599,0.1051316112279892
117,0.011113045737147331,0.00025,0.06848940253257751,0.08902228623628616,0.012924224138259888,0.07856783270835876,0.09906739741563797
118,0.011465187184512615,0.00025,0.0695832371711731,0.09174605458974838,0.020539911463856697,0.11438155919313431,0.13249219954013824
119,0.01227643620222807,0.00025,0.07160255312919617,0.09658076614141464,0.013828803785145283,0.08241941779851913,0.10445978492498398
120,0.011681404896080494,0.00025,0.07135485112667084,0.09377501904964447,0.012946204282343388,0.08041559159755707,0.10042869299650192
121,0.011043076403439045,0.00025,0.06836437433958054,0.09066945314407349,0.012187871150672436,0.07702693343162537,0.09697552025318146
122,0.012453067116439342,0.00025,0.07497495412826538,0.09851312637329102,0.015614948235452175,0.09435704350471497,0.11361104249954224
123,0.01185900904238224,0.00025,0.07132090628147125,0.09582236409187317,0.013402782380580902,0.0838705450296402,0.10375043749809265
124,0.011224277317523956,0.00025,0.06896309554576874,0.09271249920129776,0.012388174422085285,0.07546669244766235,0.09888512641191483
