epoch,loss,lr,mae,val_loss,val_mae
0,0.2842431962490082,0.0005,0.3283642828464508,0.17197510600090027,0.2615111768245697
1,0.1274394690990448,0.0005,0.17977209389209747,0.11656362563371658,0.16939029097557068
2,0.09934625774621964,0.0005,0.13585208356380463,0.09633614867925644,0.13668596744537354
3,0.08940213173627853,0.0005,0.11714928597211838,0.09347160160541534,0.12615762650966644
4,0.08097867667675018,0.0005,0.1011241152882576,0.08348657190799713,0.10686786472797394
